PM @narendramodi told reporters that he will not take any questions because the press conference is being addressed by @AmitShah, and in @BJP4India’s system, discipline has to be followed. #NarendraModi #AmitShahhttp://bit.ly/2VHqZWY , The Hindu, Fri May 17 17:42:17 2019, 156, 528,

PM Jawaharlal Nehru answering the questions during a Press Conference. #Nehru #ModiOnIndiaTV #ModiOnZee #RahulGandhi #NarendraModi @iamrana @DalrympleWill @irfhabib @RamaNewDelhi @RanaAyyub @abhisar_sharma @ShatruganSinha @bombaywallah @UmarKhalidJNU @salman7khurshid @INCIndiapic.twitter.com/X3J5CR4sO6, Heritage Times, Fri May 17 17:29:32 2019, 12, 27,

Prime Minister @narendramodi's first press conference in five years sees him thanking people for their support, concludes without him taking any questions. #NarendraModi #LokSabhaEelctions2019http://bit.ly/30plavV , The Hindu, Fri May 17 17:27:00 2019, 199, 763,

‘Unprecedented’: #RahulGandhi mocks PM #NarendraModi for first press conference in five years https://www.abplive.in/election/unprecedented-rahul-gandhi-mocks-pm-narendra-modi-for-first-press-conference-in-five-years-991534 …, ABP News, Fri May 17 17:21:27 2019, 14, 98,

BJP will form govt on its own with 300+ seats, says BJP chief Amit Shah.  #NarendraModi #AmitShah http://bit.ly/30oEqtt , The Hindu, Fri May 17 17:12:21 2019, 14, 71,

#Indians love Stories where the #Underdog wins in the END. A man who used to arrange PC of top netas, oversee distribution of refreshments for reporters, have tea sitting in the back is now addressing his most hyped PC at #BJPHQ as the Biggest face of #BJP ! #NarendraModi pic.twitter.com/apRTTwq8u1, Mayukh Ranjan Ghosh, Fri May 17 17:03:57 2019, 302, 1320,

PM #NarendraModi joins #AmitShah in a media meet just 5 days before his term ends. Will this be his first ever press conference as prime minister?pic.twitter.com/PIEEHXeuoT, Khabar Bar, Fri May 17 16:47:30 2019, 19, 27,

Standby for #PrimeMinister #NarendraModi first ever press conference, after taking over as PM in 2014. PM will be addressing the press at @BJP4India HQ at deendayal Upadhya road in New Delhi. @narendramodi #May23WithTimesNow #2019Elections #GeneralElection2019, Megha Prasad, Fri May 17 16:18:21 2019, 10, 27,

PM Narendra Modi has come down heavily on Pragya Thakur after her comment on Nathuram Godse. #LokSabhaElections2019 #NarendraModi https://bit.ly/2Q77uky , India TV, Fri May 17 15:25:02 2019, 10, 61,

How Modi Government amended laws so that No Scams can ever be reported #Modilie #ModiGovernmentScams @INCIndia @RahulGandhi @AICCMedia #NarendraModi https://www.khabarbar.com/politics/modi-government-scams/ …, Khabar Bar, Fri May 17 15:10:46 2019, 23, 30,

Why is the corrupt not being punished #SaveJPWishTown #NarendraModi why is conspirator Manoj Gaur still allowed to frame his loot time and again,why it's middle class the tax payers always the victim's, Archika Roy, Thu May 16 22:48:29 2019, 46, 23,

These days every one from Rajiv Gandhi to Bhagwant Man claims to be a martyr, here real freedom fighter #MangalPandey family says they’ll support #NarendraModi . Wasn’t @sagarikaghose claiming that #Brahmins were dumping Modi. Bigger Brahmin than Mangal Pandey?https://twitter.com/rohanduaTOI/status/1128843628246315008 …, saket suryesh 🇮🇳, Thu May 16 21:08:21 2019, 16, 32,

After the disgraceful incident of vandalism in Kolkata, PM Modi vows to install a ‘glorious’ statue of scholar Vidyasagar in the same spot. #NarendraModi #India #Kolkata #Vidyasagar #UttarPradesh #BJP #TMCpic.twitter.com/aIgMXNvtB0, ABP News, Thu May 16 20:05:51 2019, 14, 140,

At Bengal PM #NarendraModi requests people to vote to raise number of #BJP MPs in Lok Sabha above 300. He says the opposition has already accepted defeat. Seems as the polls are about to end BJP has become confident of forming the ministry without any hassles, A. Harikumar, Thu May 16 19:03:00 2019, 3, 12,

Accusing the #ElectionCommission of working at the behest of the #BJP, #MamataBanerjee called the order an "unprecedented, unconstitutional and unethical gift" to Prime Minister #NarendraModi. http://bit.ly/2JKF9PY ; Cartoon by @MANJULtoonspic.twitter.com/XnQwo9fcjr, Firstpost, Thu May 16 17:37:52 2019, 20, 86,

#WestBengal CM @MamataOfficial says, 'EC is the brother of #BJP'. Do you feel #ElectionCommission is biased towards BJP? #ElectionCommissionOfIndia #TMC #MamataBanejee #NarendraModi #AmitShah #KolkataViolence #WestBengalClashes @BJP4Bengal @AITCofficial #LokSabhaElections2019, NEWS9, Thu May 16 17:36:27 2019, 32, 33,

Loving this campaign, voters are excited and waiting for 19 May. Modi Sb is going to win Varanasi by highest margin. #DeshKiShaanModi #jeetenge_kashi_jeetega_Bharat #DeshModiKeSaath #NarendraModi @narendramodi @AmitShah @arunjaitley @Ramlalpic.twitter.com/VAaFlvyVzE, Yaser Jilani, Thu May 16 14:41:02 2019, 8, 59,

Prime Minister #NarendraModi also tweeted a picture with #SunnyDeol and used the “Hindustan zindabad…” dialoguehttps://www.financialexpress.com/elections/gurdaspur-lok-sabha-constituency-gripping-electoral-battle-between-sunny-deol-and-congress-sitting-mp-sunil-jakhar/1580067/ …, Financial Express, Thu May 16 14:10:45 2019, 5, 23,

Rallying behind #MamataBanerjee, BSP supremo #Mayawati on Thursday accused Prime Minister #NarendraModi and BJP President #AmitShah of targeting the West Bengal chief minister as part of a conspiracy and said it reflected a "dangerous attitude"https://www.nationalheraldindia.com/national/mayawati-comes-out-in-support-of-mamata-banerjee …, National Herald, Thu May 16 13:19:49 2019, 16, 33,

Must Read Post.. RT if you feel the same! #NarendraModi pic.twitter.com/ip0V3JqH0P, Yuva Desh, Thu May 16 12:52:18 2019, 11, 22,

Modi's misplaced focus #NarendraModi #Elections2019 #satishacharya #NewsStinghttps://www.newssting.in/c/5cdd09d30d55b30a99ffdf9b …, NewsSting, Thu May 16 12:31:12 2019, 7, 17,

As #India’s massive election enters its final stage, PM #NarendraModi’s bid for re-election will turn on the sentiment of the country’s 263 million farmers who support more than half the population https://www.financialexpress.com/elections/as-lok-sabha-polls-enter-final-stage-modis-election-bid-hangs-on-angry-farmers/1579925/ …, Financial Express, Thu May 16 12:14:24 2019, 2, 10,

PM #NarendraModi in Mau: SP-BSP has given ticket to a person here who is an absconder in a rape case. SP has this history in UP, people know, but Behen ji will you seek votes for such candidates? #LokSabhaElections2019 https://www.abplive.in/live-tv , ABP News, Thu May 16 11:17:06 2019, 5, 48,

#LokSabhaElections2019 | Congress has come down heavily on the #ElectionCommission, asking why it delayed its 'parting gift to BJP' - enforcing #Article324 - by 24 hours in #Bengal and if this was done to enable #NarendraModi to hold his rallies there. https://bit.ly/2JJSW9s pic.twitter.com/y4RbbxAQp8, Firstpost, Thu May 16 10:35:21 2019, 6, 18,

It's a Modi magic in Varanasi, what a lovely people here, loving their hospitality. @narendramodi @AmitShah @Ramlal #DeshKiShaanModi #jeetenge_kashi_jeetega_Bharat #DeshModiKeSaath #NarendraModi pic.twitter.com/MGkARK2QhX, Yaser Jilani, Thu May 16 10:18:16 2019, 3, 30,

Party spokesperson Randeep Singh Surjewala said the #ElectionCommission decision will allow Prime Minister #NarendraModi to campaign on Thursday in #WestBengal while meetings of other leaders have been impacted. #LokSabhaElections2019https://www.nationalheraldindia.com/national/congress-slams-ec-decision-on-poll-campaigning-in-bengal-calls-it-unpardonable-betrayal-of-constitution …, National Herald, Thu May 16 09:30:19 2019, 178, 427,

Exactly 5 years back this date and this time 8:45am it was clear @narendramodi u were gonna be our next PM..  In next 6 days.. we would see the same happening #NarendraModi #AyegaTohModiHi, B Mehta, Thu May 16 08:43:54 2019, 7, 15,

“The silence of people who believe in #democracy and those who are neutral is worrisome because the pattern of forgiving everything else due to a blind hatred for #NarendraModi can cause a lot of damage to the nation, says PM on #Kolkata violencehttp://www.firstpost.com/politics/narendra-modi-on-violence-in-kolkata-mamata-banerjee-govt-tmc-goons-have-teamed-up-against-people-of-west-bengal-6639601.html …, Firstpost, Thu May 16 00:30:41 2019, 10, 27,

#Mission272WithRajdeepSardesai: Can @narendramodi pull off a #ManmohanSingh, by getting re-elected? | @sardesairajdeep | https://bit.ly/2WLa0iI  #NarendraModi pic.twitter.com/fydkUjVoZL, DailyO, Wed May 15 17:59:54 2019, 27, 88,

The #Congress on Wednesday condemned the violence during #AmitShah's roadshow in #Kolkata while accusing the #NarendraModi-Shah duo of promoting "mobocracy" in the country and damaging the cultural identity of the states. #Vidyasagarhttps://www.nationalheraldindia.com/national/congress-modi-shah-duo-responsible-for-promoting-mobocracy-damaging-cultural-identity-of-states …, National Herald, Wed May 15 17:42:36 2019, 34, 80,

Hiding behind #BMKJ ain't helping anymore! "BJP’s idea of jobs is Chai in morning, Pakoda in afternoon & Chowkidari at night" — Young boy stumps @sambitswaraj #SambitPatra #unemployment #Jobs #NarendraModi https://www.khabarbar.com/politics/unemployment-in-india-sambit-patra/ …, Khabar Bar, Wed May 15 12:04:03 2019, 22, 34,

Narendra Modi exclusive India News NewsX interview: No Hindu can be a terrorist, says PM Modi @narendramodi @BJP4India #NarendraModi https://www.newsx.com/national/narendra-modi-exclusive-india-news-newsx-interview-no-hindu-can-be-a-terrorist-says-pm-modi …, NewsX, Wed May 15 08:26:27 2019, 5, 28,

Bihar desperately needs an aggressive push to development, impetus to industries, and boost to infrastructure. A strong #NarendraModi makes that possible. @narendramodi #BiharWithModi #HarGharModi #LokSabhaElections2019https://twitter.com/BJP4Bihar/status/1128472566086164481 …, Dr Navneet Anand, Wed May 15 07:15:44 2019, 19, 28,

Prime Minister #NarendraModi says, he has put an end to middleman system by introducing Direct Benefit Transfer. pic.twitter.com/Z7U8rAZFYN, All India Radio News, Tue May 14 23:04:51 2019, 14, 76,

A woman protester said the students were near #NarendraModi's #Chandigarh rally venue to welcome him for giving them "new employment under pakoda yojana".https://www.firstpost.com/india/students-detained-in-chandigarh-for-selling-modi-pakodas-wearing-graduation-robes-near-pms-rally-venue-6632741.html …, Firstpost, Tue May 14 22:45:03 2019, 27, 53,

Participated in campaign in #Sangrur where my very dear friend @PSDhindsa1 is contesting from BJP- SAD. Humbled with the way people received me and excited to see the support which being extended by People of the region towards #NarendraModi ji. #AayegaToModiHi #ModiAaneWalaHaipic.twitter.com/wIHbHNkVlf, Ashwin johar, Tue May 14 22:19:53 2019, 3, 17,

Masterpiece by @SandipGhose on the furious storm likely to sweep Indian politics in the event of a #NarendraModi victory in #LS2019. The previously invincible political animals will fight a legitimate result not in their favour like a bloodthirsty pack.https://www.dailyo.in/politics/narendra-modi-lok-sabha-2019-rahul-gandhi-bjp-congress-gathbandhan-supreme-court-media-anti-modi/story/1/30680.html …, Vikram K Malkani, Tue May 14 20:39:29 2019, 6, 13,

While addressing a gathering in Indore, Priyanka Gandhi took a jibe at PM Narendra Modi by referring to his cloud-radar statement. #PriyankaGandhi #NarendraModi #Congress #BJP #Balakot #IAFpic.twitter.com/cU0yydBWQq, ABP News, Tue May 14 17:42:03 2019, 18, 70,

#DMK President #MKStalin says he is ready to quit politics if #TamilNadu #BJP chief #TamilisaiSoundararajan proves her claims that he was speaking to #NarendraModi for a tie-up post-May 23. | @DeccanHerald, Sivapriyan E.T.B, Tue May 14 16:57:15 2019, 69, 142,

W. Bengal is heading towards becoming next Kashmir, under leadership of Mamta B. Tukde-Tukde & Award Wapsi gang must be high somewhere in Thailand. India needs #NarendraModi & #BJP more than ever before, if we have to save the democracy. #AwardWapsiMissing #BengalWithBJPhttps://twitter.com/TajinderBagga/status/1128244524591996928 …, Ankit Raj 🇮🇳, Tue May 14 16:34:05 2019, 20, 49,

Shah Mehmood mocks #Modi over ‘cloud and radar’ remarks #IndiaElections2019 #Pakistani #NarendraModi @SMQureshiPTIpic.twitter.com/qQRsTM9mS8, Adeel Ahsan🇵🇰, Tue May 14 15:55:20 2019, 47, 174,

Ahead of @AmitShah's roadshow in #Kolkata, this is what's happening #BJP claims Kolkata cops pulling down their banners Kya ho raha hai? #LokSabhaElections2019 #Elections2019 #BREAKING #WestBengal #MamataBanerjee #narendramodi #Askdeepti #VerdictOnModi2019pic.twitter.com/EBaBf3v1hf, Deepti Sachdeva दीप्ति सचदेवा, Tue May 14 15:30:32 2019, 195, 400,

#LokSabhaElections2019 | Speaking at his second rally of the day in #Buxar, PM #NarendraModi responded to the crowd's 'Modi, Modi' chants with the retort, "You all love me so much that the #Opposition is worried." Follow what he says LIVE: https://bit.ly/2HqDRXz pic.twitter.com/Fw47Ocf8PZ, Firstpost, Tue May 14 13:53:54 2019, 8, 19,

Mayawati ji , language has its limit , keep words crossed. Prime Minister of India is respective position. Modi ji respects all the women of India. Mayawati should take tuition of body language. #NarendraModi #Elections2019resultspic.twitter.com/10ZzyaBekM, Astrologer Vishwa nath mehra, Tue May 14 13:44:32 2019, 1, 19,

haha yes looks like #NarendraModi finally had his "this morning i woke up at night" epic meme moment. More campaign fatigue than pappugiri https://twitter.com/tinucherian/status/1128190649470050306 …, Suchitra Krishnamoorthi, Tue May 14 13:23:56 2019, 5, 27,

India's Angry Election: My prediction on what to expect on May 23rd beyond the results. And, it doesn't augur well !! https://www.dailyo.in/politics/narendra-modi-lok-sabha-2019-rahul-gandhi-bjp-congress-gathbandhan-supreme-court-media-anti-modi/story/1/30680.html … via @dailyo_#RightFootForward #NarendraModi #LokSabhaElections2019, GhoseSpot, Tue May 14 11:36:44 2019, 81, 138,

So what does #ManiShankarAiyar achieve by calling #NarendraModi ‘Neech’ again? 1) Insult the PM -but limited impact as only 1 phase remains 2) Bigger target - #RahulGandhi . This is his way of getting back for being told to apologise & shut up  Both motives - shameful @SirAiyarhttps://twitter.com/ThePrintIndia/status/1127939050353168384 …, Tejas Mehta, Tue May 14 10:44:45 2019, 126, 475,

Today's cartoon | #NarendraModi https://trib.al/TCqDm18 pic.twitter.com/YEcUdL4Q7A, The Hindu Comment, Tue May 14 10:35:04 2019, 26, 148,

When #RSS Supreme Leader Mohan Bhagawat and PM #NarendraModi have expressed the resolve to support #Sabarimala traditions, opinions contrary to it being expressed by some vested interest groups reportedly in #BJP seem to be with a motive. Such people don't have mass base., A. Harikumar, Tue May 14 10:18:36 2019, 10, 6,

Rajasthan Chief Minister #AshokGehlot on Monday accused Prime Minister #NarendraModi of ignoring the facts and deliberately targeting him over the gang rape of a #Dalit woman in #Alwar districthttps://www.nationalheraldindia.com/national/rajasthan-cm-ashok-gehlot-hits-back-at-pm-modi-over-alwar-gang-rape …, National Herald, Mon May 13 16:53:59 2019, 49, 113,

Video: #India PM #NarendraModi mocked for 'cloudy' #Pakistan airstrike, using internet in 1988 gaffehttps://www.khaleejtimes.com/offbeat/video-modi-mocked-for-cloudy-pakistan-airstrike-internet-gaffe …, Khaleej Times, Mon May 13 16:25:38 2019, 10, 29,

Record 30,000 #CAPF personnel sign #Petition addressed to the #presidentkovind, #NarendraModi @rajnathsingh appealing to intervene for early implementation of #SupremeCourt judgement on #OAGS & #NFU2CAPF. #nfu2fauj @ANI @ZeeNews @HMOIndia @PMOIndia @aajtakhttps://www.hindustantimes.com/india-news/30-000-paramilitary-personnel-seek-non-functional-upgrade-in-e-petition/story-B9dG1MmRRTJQtz3Jp8azpO.html …, CAPF- Central Forces of India 🇮🇳, Mon May 13 10:13:00 2019, 38, 56,

Today's cartoon by @satwikg https://trib.al/aRBMZoo  . . . #NarendraModi #AmitShah #BJP #LoksabhaElection2019pic.twitter.com/8ocz5E06Qr, The Hindu Comment, Mon May 13 10:08:22 2019, 100, 353,

"If there is anybody who can admonish me, it is Tai," #NarendraModi said in the presence of Sumitra Mahajan https://mybs.in/2X63PXT , Business Standard, Mon May 13 08:03:00 2019, 7, 35,

#DividerInChief #TimeMagazine #NarendraModi #Modi #cloudcoverradar #clouds #Radar #RadarScientistModi #SurgicalStrikes #Cloudy #LokSabhaElections2019 My #cartoon for @mid_daypic.twitter.com/FTM9bwftMc, MANJUL, Mon May 13 07:00:00 2019, 85, 291,

#ElectionCommission says, it has found no violation of poll code in #NitiAayog sharing data with PMO on places where PM #NarendraModi was set to campaign for the ongoing Lok Sabha elections.  #PollsWithAIR, All India Radio News, Mon May 13 01:11:00 2019, 14, 113,

Very well described...... Yes #PriyankaGandhi is right, #NarendraModi is an outsider to Corruption, he's an outsider to Elitism, he's an outsider to Dynasty Politics, he's an outsider to Feudalism: @Shehzad_Ind pic.twitter.com/ja8PCkAX5L #ModiKhanMarketJibe, Shishir Bajpai 🇮🇳, Sun May 12 21:25:48 2019, 32, 128,

In the interview aired on Saturday, #NarendraModi said he used his 'raw wisdom' to dispel doubts of defence experts. Toon by @MANJULtoons https://www.firstpost.com/politics/opposition-parties-mock-narendra-modi-for-his-cloud-cover-remark-on-balakot-strikes-term-comments-ridiculous-6619511.html …pic.twitter.com/6WdpTCdISd, Firstpost, Sun May 12 21:24:39 2019, 48, 118,

India is ready to break all the records again! India is voting to bring the NaMo Again! #MeraVoteModiKo #नमोशंकर #NamoShankar #Indore #BJP #BJPIndore #NarendraModi #NaMoAgainpic.twitter.com/e95bh8ITj5, Shankar Lalwani, Sun May 12 17:35:30 2019, 22, 24,

There is deep truth to this statement by @chetan_bhagat . #India was long run by a privileged elite that arose from being born into atistrocracy linked to #Lutyens #Delhi , studying in the correct places in #Dehradun & #England . #NarendraModi & #AmitShah have upended that systempic.twitter.com/x1vIJVD4k1, Ninjamonkey, Sun May 12 14:37:49 2019, 56, 112,

#NarendraModi : What you see is what you get, often better. At least try to match his energy, people! Anti Modi’s: shameless, self-serving, lazy hypocrites with a brittle veneer of unappealing sophistication. We know them, Shalini Singh, Sun May 12 12:29:44 2019, 346, 773,

#Live | “Prime Minister #NarendraModi used hatred, we (Congress) love. And, I think love is going to win” - Congress president #RahulGandhi #LokSabhaElection2019https://trib.al/cvf6uXi , The Hindu, Sun May 12 12:06:04 2019, 25, 317,

Shorn of rhetoric, Aatish Taseer (in TIME magazine) has merely repeated what India’s anglicized, disempowered elite and its subservient media (of the Lutyen’s variety) had long accused #NarendraModi of, writes @sreemoytalukdar.https://www.firstpost.com/politics/gangrape-of-dalit-woman-silent-award-wapsi-gang-no-conscience-keepers-but-political-actors-battling-to-maintain-relevance-2-6616681.html …, Firstpost, Sun May 12 11:39:44 2019, 49, 63,

‘Khan Market gang hasn’t created my image, 45 years of tapasya has… you cannot dismantle it’ - Best comprehensive interview of #NarendraModi by far, strong & so well detailed. https://indianexpress.com/elections/pm-narendra-modi-interview-to-indian-express-live-lok-sabha-elections-2019-bjp-5723186/ …, Rolee Kachru, Sun May 12 11:23:43 2019, 64, 178,

How's The PM? High Sir !! #NarendraModi #newsnationhttps://www.khabarbar.com/politics/pm-modi-interview-clouds/ …, Khabar Bar, Sun May 12 11:12:15 2019, 131, 435,

#Time #DividerInChief #NarendraModi My #cartoon for @firstpost More: http://bit.ly/FirstCutByMANJUL …pic.twitter.com/FHU0BkDw7N, MANJUL, Sun May 12 10:55:33 2019, 67, 287,

Voted for my nation Voted for @BJP4India @BJP4Delhi @drharshvardhan @narendramodi #NamoAgain #DeshKeDilMeiModi #delhivotekar #DelhiVotes #NamoForNewIndia #NarendraModi #ModiHiAayega #ModiOnceMore #NarendraModiJindabad #ModiMeinHaiDumpic.twitter.com/ezg5oKnpSX, Aruna Narula, Sun May 12 09:18:27 2019, 17, 29,

Today on #2019Elections #ElectionDay Voted for @narendramodi to become @PMOIndia again Voted for #ModiOnceMore Voted for free hand to @Swamy39 to catch Culprits of #India #ModiHaiTohMumkinHai #ModiFor2019 #ModiBarBar We Voted for #NarendraModi #ModiSarkar Not for @katariabjp, Gaurav arora 🇮🇳, Sun May 12 07:44:53 2019, 68, 574,

1 Year = 365 Days 5 Years =1825 Days 23455 Dress÷1825 Days = 12.8 So, #NarendraModi wore approximately 13 Dress daily  this is called pakka Congressi bilkul apne malik pe gayi hai aap https://twitter.com/ShilpiSinghINC/status/1127054212834021376 …, Rahul Kr. Sr., Sun May 12 02:59:57 2019, 114, 347,

So #AatishTaseer who called #NarendraModi #DividerInChief on the #TimeMagazine cover has a #Pakistani father. Crisis averted. All PR machineries working overtime & effectively. All #Hashtags in place. Its politics as usual. Yaaawwnnn, Suchitra Krishnamoorthi, Sat May 11 23:10:56 2019, 59, 221,

Sambit Patra's caustic comments were directed at author and journalist #AatishTaseer , who wrote this month's TIME magazine's cover story on #NarendraModi | Cartoon by @MANJULtoons https://bit.ly/2VVxeFF pic.twitter.com/j8FMh1WBwO, Firstpost, Sat May 11 20:57:38 2019, 22, 106,

